"name","returnPeriod","displayDate","value"
"tx260_1981_2010","y25",2016-07-17,35.114369407084
"tx260_1981_2010","y25",2016-07-18,35.1068735871428
"tx260_1981_2010","y25",2016-07-19,35.0985631846124
"tx260_1981_2010","y25",2016-07-20,35.0897061745065
"tx260_1981_2010","y25",2016-07-21,35.0805705820223
"tx260_1981_2010","y25",2016-07-22,35.0714244813534
"tx260_1981_2010","y25",2016-07-23,35.0625359944072
"tx260_1981_2010","y25",2016-07-24,35.0541732894271
"tx260_1981_2010","y25",2016-07-25,35.0466045795177
"tx260_1981_2010","y25",2016-07-26,35.0400981210741
"tx260_1981_2010","y25",2016-07-27,35.0349222121133
"tx260_1981_2010","y25",2016-07-28,35.0313363009994
"tx260_1981_2010","y25",2016-07-29,35.0293061701977
"tx260_1981_2010","y25",2016-07-30,35.0284435827493
"tx260_1981_2010","y25",2016-07-31,35.0283390952584
"tx260_1981_2010","y25",2016-08-01,35.0285831276057
"tx260_1981_2010","y25",2016-08-02,35.0287659627687
"tx260_1981_2010","y25",2016-08-03,35.0284777468349
"tx260_1981_2010","y25",2016-08-04,35.0273084892099
"tx260_1981_2010","y25",2016-08-05,35.0248480630225
"tx260_1981_2010","y25",2016-08-06,35.0206862057269
"tx260_1981_2010","y25",2016-08-07,35.0144125199049
"tx260_1981_2010","y25",2016-08-08,35.005616474269
"tx260_1981_2010","y25",2016-08-09,34.9938874048673
"tx260_1981_2010","y25",2016-08-10,34.9788145164927
"tx260_1981_2010","y25",2016-08-11,34.9599868842967
"tx260_1981_2010","y25",2016-08-12,34.9369934556104
"tx260_1981_2010","y25",2016-08-13,34.9094230519725
"tx260_1981_2010","y25",2016-08-14,34.8768643713669
"tx260_1981_2010","y25",2016-08-15,34.8389059906701
"tx260_1981_2010","y25",2016-08-16,34.7951363683104
"tx260_1981_2010","y25",2016-08-17,34.7451438471398
"tx260_1981_2010","y25",2016-08-18,34.6885166575191
"tx260_1981_2010","y25",2016-08-19,34.6248429206176
"tx260_1981_2010","y25",2016-08-20,34.5537106519296
"tx260_1981_2010","y25",2016-08-21,34.4747077650057
"tx260_1981_2010","y25",2016-08-22,34.3874220754025
"tx260_1981_2010","y25",2016-08-23,34.291447804658
"tx260_1981_2010","y25",2016-08-24,34.1867097430893
"tx260_1981_2010","y25",2016-08-25,34.0736136339494
"tx260_1981_2010","y25",2016-08-26,33.9526030473616
"tx260_1981_2010","y25",2016-08-27,33.824121478486
"tx260_1981_2010","y25",2016-08-28,33.6886123527865
"tx260_1981_2010","y25",2016-08-29,33.5465190315183
"tx260_1981_2010","y25",2016-08-30,33.3982848174361
"tx260_1981_2010","y25",2016-08-31,33.2443529607242
"tx260_1981_2010","y25",2016-09-01,33.0851667393284
"tx260_1981_2010","y25",2016-09-02,32.9211702552828
"tx260_1981_2010","y25",2016-09-03,32.7528081401998
"tx260_1981_2010","y25",2016-09-04,32.5805250144517
"tx260_1981_2010","y25",2016-09-05,32.4047654821459
"tx260_1981_2010","y25",2016-09-06,32.2259741353345
"tx260_1981_2010","y25",2016-09-07,32.0445955582037
"tx260_1981_2010","y25",2016-09-08,31.8610743312407
"tx260_1981_2010","y25",2016-09-09,31.6758550353773
"tx260_1981_2010","y25",2016-09-10,31.48938225611
"tx260_1981_2010","y25",2016-09-11,31.3021005875956
"tx260_1981_2010","y25",2016-09-12,31.1144546367218
"tx260_1981_2010","y25",2016-09-13,30.9268890271512
"tx260_1981_2010","y25",2016-09-14,30.7398484033398
"tx260_1981_2010","y25",2016-09-15,30.5537774345268
"tx260_1981_2010","y25",2016-09-16,30.3691208186978
"tx260_1981_2010","y25",2016-09-17,30.1863232865178
"tx260_1981_2010","y25",2016-09-18,30.0058270038358
"tx260_1981_2010","y25",2016-09-19,29.8278475389379
"tx260_1981_2010","y25",2016-09-20,29.6522012529546
"tx260_1981_2010","y25",2016-09-21,29.4786639999723
"tx260_1981_2010","y25",2016-09-22,29.3070117704695
"tx260_1981_2010","y25",2016-09-23,29.1370206862743
"tx260_1981_2010","y25",2016-09-24,28.9684669955339
"tx260_1981_2010","y25",2016-09-25,28.801127067699
"tx260_1981_2010","y25",2016-09-26,28.6347773885217
"tx260_1981_2010","y25",2016-09-27,28.4691945550698
"tx260_1981_2010","y25",2016-09-28,28.3041552707571
"tx260_1981_2010","y25",2016-09-29,28.1394363403911
"tx260_1981_2010","y25",2016-09-30,27.9748146652397
"tx260_1981_2010","y25",2016-10-01,27.8100672381163
"tx260_1981_2010","y25",2016-10-02,27.6449711384855
"tx260_1981_2010","y25",2016-10-03,27.4793035275895
"tx260_1981_2010","y25",2016-10-04,27.3128416435965
"tx260_1981_2010","y25",2016-10-05,27.1453627967717
"tx260_1981_2010","y25",2016-10-06,26.9766443646718
"tx260_1981_2010","y25",2016-10-07,26.8064637873638
"tx260_1981_2010","y25",2016-10-08,26.634598562669
"tx260_1981_2010","y25",2016-10-09,26.4608262414329
"tx260_1981_2010","y25",2016-10-10,26.2849244228217
"tx260_1981_2010","y25",2016-10-11,26.1066707496464
"tx260_1981_2010","y25",2016-10-12,25.9258429037153
"tx260_1981_2010","y25",2016-10-13,25.7422186012148
"tx260_1981_2010","y25",2016-10-14,25.5555763305757
"tx260_1981_2010","y25",2016-10-15,25.3658267348873
"tx260_1981_2010","y25",2016-10-16,25.1731637381373
"tx260_1981_2010","y25",2016-10-17,24.9778178807853
"tx260_1981_2010","y25",2016-10-18,24.7800197150356
"tx260_1981_2010","y25",2016-10-19,24.5799998004073
"tx260_1981_2010","y25",2016-10-20,24.3779886993386
"tx260_1981_2010","y25",2016-10-21,24.1742169728246
"tx260_1981_2010","y25",2016-10-22,23.9689151760915
"tx260_1981_2010","y25",2016-10-23,23.7623138543053
"tx260_1981_2010","y25",2016-10-24,23.5546435383176
"tx260_1981_2010","y25",2016-10-25,23.3461347404477
"tx260_1981_2010","y25",2016-10-26,23.1370179503031
"tx260_1981_2010","y25",2016-10-27,22.9275236306368
"tx260_1981_2010","y25",2016-10-28,22.7178822132444
"tx260_1981_2010","y25",2016-10-29,22.5083240948992
"tx260_1981_2010","y25",2016-10-30,22.2990796333277
"tx260_1981_2010","y25",2016-10-31,22.090379143225
"tx260_1981_2010","y25",2016-11-01,21.8824528923106
"tx260_1981_2010","y25",2016-11-02,21.675531097426
"tx260_1981_2010","y25",2016-11-03,21.4698439206725
"tx260_1981_2010","y25",2016-11-04,21.2656214655928
"tx260_1981_2010","y25",2016-11-05,21.0630937733935
"tx260_1981_2010","y25",2016-11-06,20.8624908192116
"tx260_1981_2010","y25",2016-11-07,20.6640425084231
"tx260_1981_2010","y25",2016-11-08,20.4679786729969
"tx260_1981_2010","y25",2016-11-09,20.2745289757399
"tx260_1981_2010","y25",2016-11-10,20.0838761880995
"tx260_1981_2010","y25",2016-11-11,19.8960801787074
"tx260_1981_2010","y25",2016-11-12,19.7111808579732
"tx260_1981_2010","y25",2016-11-13,19.5292180834569
"tx260_1981_2010","y25",2016-11-14,19.3502316598109
"tx260_1981_2010","y25",2016-11-15,19.174261338732
"tx260_1981_2010","y25",2016-11-16,19.0013468189209
"tx260_1981_2010","y25",2016-11-17,18.8315277460512
"tx260_1981_2010","y25",2016-11-18,18.6648437127463
"tx260_1981_2010","y25",2016-11-19,18.501334258566
"tx260_1981_2010","y25",2016-11-20,18.3410388700003
"tx260_1981_2010","y25",2016-11-21,18.1839969804725
"tx260_1981_2010","y25",2016-11-22,18.0302479703507
"tx260_1981_2010","y25",2016-11-23,17.879831166967
"tx260_1981_2010","y25",2016-11-24,17.7327858446456
"tx260_1981_2010","y25",2016-11-25,17.5891512247391
"tx260_1981_2010","y25",2016-11-26,17.4489664756721
"tx260_1981_2010","y25",2016-11-27,17.3122707129941
"tx260_1981_2010","y25",2016-11-28,17.1791029994396
"tx260_1981_2010","y25",2016-11-29,17.0495023449962
"tx260_1981_2010","y25",2016-11-30,16.9235077069809
"tx260_1981_2010","y25",2016-12-01,16.8011579901239
"tx260_1981_2010","y25",2016-12-02,16.6824920466603
"tx260_1981_2010","y25",2016-12-03,16.5675486764292
"tx260_1981_2010","y25",2016-12-04,16.4563666269809
"tx260_1981_2010","y25",2016-12-05,16.3489845911731
"tx260_1981_2010","y25",2016-12-06,16.2454327217883
"tx260_1981_2010","y25",2016-12-07,16.145713686578
"tx260_1981_2010","y25",2016-12-08,16.0498245695618
"tx260_1981_2010","y25",2016-12-09,15.9577624031161
"tx260_1981_2010","y25",2016-12-10,15.8695241681244
"tx260_1981_2010","y25",2016-12-11,15.7851067941355
"tx260_1981_2010","y25",2016-12-12,15.7045071595282
"tx260_1981_2010","y25",2016-12-13,15.6277220916829
"tx260_1981_2010","y25",2016-12-14,15.5547483671605
"tx260_1981_2010","y25",2016-12-15,15.485582711887
"tx260_1981_2010","y25",2016-12-16,15.4202218013461
"tx260_1981_2010","y25",2016-12-17,15.3586622607776
"tx260_1981_2010","y25",2016-12-18,15.3009006653817
"tx260_1981_2010","y25",2016-12-19,15.2469335405313
"tx260_1981_2010","y25",2016-12-20,15.196757361989
"tx260_1981_2010","y25",2016-12-21,15.1503685561317
"tx260_1981_2010","y25",2016-12-22,15.1077635001799
"tx260_1981_2010","y25",2016-12-23,15.0689385224347
"tx260_1981_2010","y25",2016-12-24,15.0338899025194
"tx260_1981_2010","y25",2016-12-25,15.002613871628
"tx260_1981_2010","y25",2016-12-26,14.9751066127787
"tx260_1981_2010","y25",2016-12-27,14.9513642610738
"tx260_1981_2010","y25",2016-12-28,14.931382903965
"tx260_1981_2010","y25",2016-12-29,14.9151585815242
"tx260_1981_2010","y25",2016-12-30,14.9026872867197
"tx260_1981_2010","y25",2016-12-31,14.8939649656981
"tx260_1981_2010","y50",2016-01-01,15.3123949848286
"tx260_1981_2010","y50",2016-01-02,15.3094871726892
"tx260_1981_2010","y50",2016-01-03,15.3103279922619
"tx260_1981_2010","y50",2016-01-04,15.3148032772188
"tx260_1981_2010","y50",2016-01-05,15.3227989864882
"tx260_1981_2010","y50",2016-01-06,15.3342012101598
"tx260_1981_2010","y50",2016-01-07,15.3488961751134
"tx260_1981_2010","y50",2016-01-08,15.3667702503717
"tx260_1981_2010","y50",2016-01-09,15.3877099521805
"tx260_1981_2010","y50",2016-01-10,15.4116019488153
"tx260_1981_2010","y50",2016-01-11,15.4383330651176
"tx260_1981_2010","y50",2016-01-12,15.4677902867614
"tx260_1981_2010","y50",2016-01-13,15.4998607642519
"tx260_1981_2010","y50",2016-01-14,15.5344318166578
"tx260_1981_2010","y50",2016-01-15,15.5713909350793
"tx260_1981_2010","y50",2016-01-16,15.6106257858534
"tx260_1981_2010","y50",2016-01-17,15.6520242134977
"tx260_1981_2010","y50",2016-01-18,15.695474243396
"tx260_1981_2010","y50",2016-01-19,15.7408640842262
"tx260_1981_2010","y50",2016-01-20,15.7880821301336
"tx260_1981_2010","y50",2016-01-21,15.8370169626501
"tx260_1981_2010","y50",2016-01-22,15.8875573523637
"tx260_1981_2010","y50",2016-01-23,15.9395922603379
"tx260_1981_2010","y50",2016-01-24,15.9930108392843
"tx260_1981_2010","y50",2016-01-25,16.0477024344912
"tx260_1981_2010","y50",2016-01-26,16.1035565845086
"tx260_1981_2010","y50",2016-01-27,16.1604630215929
"tx260_1981_2010","y50",2016-01-28,16.2183413143769
"tx260_1981_2010","y50",2016-01-29,16.277258223388
"tx260_1981_2010","y50",2016-01-30,16.3373261851327
"tx260_1981_2010","y50",2016-01-31,16.3986578427335
"tx260_1981_2010","y50",2016-02-01,16.4613660317119
"tx260_1981_2010","y50",2016-02-02,16.5255637790359
"tx260_1981_2010","y50",2016-02-03,16.5913643019413
"tx260_1981_2010","y50",2016-02-04,16.6588810065309
"tx260_1981_2010","y50",2016-02-05,16.7282274861515
"tx260_1981_2010","y50",2016-02-06,16.7995175195529
"tx260_1981_2010","y50",2016-02-07,16.872865068829
"tx260_1981_2010","y50",2016-02-08,16.9483842771448
"tx260_1981_2010","y50",2016-02-09,17.0261894662501
"tx260_1981_2010","y50",2016-02-10,17.1063951337822
"tx260_1981_2010","y50",2016-02-11,17.1891159503598
"tx260_1981_2010","y50",2016-02-12,17.2744667564703
"tx260_1981_2010","y50",2016-02-13,17.362562559151
"tx260_1981_2010","y50",2016-02-14,17.4535185284677
"tx260_1981_2010","y50",2016-02-15,17.5474499937917
"tx260_1981_2010","y50",2016-02-16,17.6444724398764
"tx260_1981_2010","y50",2016-02-17,17.7447015027363
"tx260_1981_2010","y50",2016-02-18,17.8482529653293
"tx260_1981_2010","y50",2016-02-19,17.9552427530438
"tx260_1981_2010","y50",2016-02-20,18.0657869289926
"tx260_1981_2010","y50",2016-02-21,18.1800016891147
"tx260_1981_2010","y50",2016-02-22,18.2980033570863
"tx260_1981_2010","y50",2016-02-23,18.4198866242962
"tx260_1981_2010","y50",2016-02-24,18.5456119748616
"tx260_1981_2010","y50",2016-02-25,18.6750886147907
"tx260_1981_2010","y50",2016-02-26,18.8082255019643
"tx260_1981_2010","y50",2016-02-27,18.9449314462395
"tx260_1981_2010","y50",2016-02-28,19.0851151090469
"tx260_1981_2010","y50",2016-02-29,19.2286850031658
"tx260_1981_2010","y50",2016-03-01,19.3755494926746
"tx260_1981_2010","y50",2016-03-02,19.525616793076
"tx260_1981_2010","y50",2016-03-03,19.6787949715936
"tx260_1981_2010","y50",2016-03-04,19.8349919476408
"tx260_1981_2010","y50",2016-03-05,19.9941154934584
"tx260_1981_2010","y50",2016-03-06,20.1560732349208
"tx260_1981_2010","y50",2016-03-07,20.3207726525085
"tx260_1981_2010","y50",2016-03-08,20.4881210824465
"tx260_1981_2010","y50",2016-03-09,20.6580257180059
"tx260_1981_2010","y50",2016-03-10,20.8303936109688
"tx260_1981_2010","y50",2016-03-11,21.0051316732543
"tx260_1981_2010","y50",2016-03-12,21.1821466787049
"tx260_1981_2010","y50",2016-03-13,21.3613452650313
"tx260_1981_2010","y50",2016-03-14,21.5426339359164
"tx260_1981_2010","y50",2016-03-15,21.7259190632743
"tx260_1981_2010","y50",2016-03-16,21.9111068896669
"tx260_1981_2010","y50",2016-03-17,22.0981035308741
"tx260_1981_2010","y50",2016-03-18,22.2868149786182
"tx260_1981_2010","y50",2016-03-19,22.4771471034421
"tx260_1981_2010","y50",2016-03-20,22.6689958761868
"tx260_1981_2010","y50",2016-03-21,22.8621814504207
"tx260_1981_2010","y50",2016-03-22,23.0564885560125
"tx260_1981_2010","y50",2016-03-23,23.2517016162539
"tx260_1981_2010","y50",2016-03-24,23.4476049499152
"tx260_1981_2010","y50",2016-03-25,23.6439827750275
"tx260_1981_2010","y50",2016-03-26,23.8406192128134
"tx260_1981_2010","y50",2016-03-27,24.0372982917653
"tx260_1981_2010","y50",2016-03-28,24.233803951874
"tx260_1981_2010","y50",2016-03-29,24.4299200490036
"tx260_1981_2010","y50",2016-03-30,24.6254303594155
"tx260_1981_2010","y50",2016-03-31,24.8201185844406
"tx260_1981_2010","y50",2016-04-01,25.0137683552986
"tx260_1981_2010","y50",2016-04-02,25.206163238067
"tx260_1981_2010","y50",2016-04-03,25.3970867387975
"tx260_1981_2010","y50",2016-04-04,25.5863223087824
"tx260_1981_2010","y50",2016-04-05,25.773653349969
"tx260_1981_2010","y50",2016-04-06,25.9588632205253
"tx260_1981_2010","y50",2016-04-07,26.1417352405553
"tx260_1981_2010","y50",2016-04-08,26.3220526979653
"tx260_1981_2010","y50",2016-04-09,26.4995988544833
"tx260_1981_2010","y50",2016-04-10,26.6741569518301
"tx260_1981_2010","y50",2016-04-11,26.8455102180453
"tx260_1981_2010","y50",2016-04-12,27.0134418739676
"tx260_1981_2010","y50",2016-04-13,27.1777351398724
"tx260_1981_2010","y50",2016-04-14,27.3381732422657
"tx260_1981_2010","y50",2016-04-15,27.494562031566
"tx260_1981_2010","y50",2016-04-16,27.646929514841
"tx260_1981_2010","y50",2016-04-17,27.7954298349159
"tx260_1981_2010","y50",2016-04-18,27.9402186464341
"tx260_1981_2010","y50",2016-04-19,28.0814516671982
"tx260_1981_2010","y50",2016-04-20,28.2192846764895
"tx260_1981_2010","y50",2016-04-21,28.3538735133245
"tx260_1981_2010","y50",2016-04-22,28.4853740746475
"tx260_1981_2010","y50",2016-04-23,28.613942313459
"tx260_1981_2010","y50",2016-04-24,28.7397342368804
"tx260_1981_2010","y50",2016-04-25,28.8629059041543
"tx260_1981_2010","y50",2016-04-26,28.9836134245797
"tx260_1981_2010","y50",2016-04-27,29.1020129553835
"tx260_1981_2010","y50",2016-04-28,29.2182606995253
"tx260_1981_2010","y50",2016-04-29,29.3325129034383
"tx260_1981_2010","y50",2016-04-30,29.4449258547024
"tx260_1981_2010","y50",2016-05-01,29.5556558796521
"tx260_1981_2010","y50",2016-05-02,29.6648593249703
"tx260_1981_2010","y50",2016-05-03,29.7726916135919
"tx260_1981_2010","y50",2016-05-04,29.8793067112965
"tx260_1981_2010","y50",2016-05-05,29.9848584757135
"tx260_1981_2010","y50",2016-05-06,30.0895007795028
"tx260_1981_2010","y50",2016-05-07,30.1933875061465
"tx260_1981_2010","y50",2016-05-08,30.296672545838
"tx260_1981_2010","y50",2016-05-09,30.3995097914673
"tx260_1981_2010","y50",2016-05-10,30.5020531347021
"tx260_1981_2010","y50",2016-05-11,30.6044504152604
"tx260_1981_2010","y50",2016-05-12,30.706772728975
"tx260_1981_2010","y50",2016-05-13,30.8090384126883
"tx260_1981_2010","y50",2016-05-14,30.911264750428
"tx260_1981_2010","y50",2016-05-15,31.0134690067996
"tx260_1981_2010","y50",2016-05-16,31.1156684236197
"tx260_1981_2010","y50",2016-05-17,31.21788021664
"tx260_1981_2010","y50",2016-05-18,31.3201215723597
"tx260_1981_2010","y50",2016-05-19,31.4224096449267
"tx260_1981_2010","y50",2016-05-20,31.5247615531279
"tx260_1981_2010","y50",2016-05-21,31.6271943774672
"tx260_1981_2010","y50",2016-05-22,31.7297251573309
"tx260_1981_2010","y50",2016-05-23,31.8323708882417
"tx260_1981_2010","y50",2016-05-24,31.9351485191998
"tx260_1981_2010","y50",2016-05-25,32.0380749501111
"tx260_1981_2010","y50",2016-05-26,32.1411670293036
"tx260_1981_2010","y50",2016-05-27,32.2444415511311
"tx260_1981_2010","y50",2016-05-28,32.3479152536641
"tx260_1981_2010","y50",2016-05-29,32.4516048164691
"tx260_1981_2010","y50",2016-05-30,32.5555268584754
"tx260_1981_2010","y50",2016-05-31,32.6596979359305
"tx260_1981_2010","y50",2016-06-01,32.7641345404438
"tx260_1981_2010","y50",2016-06-02,32.8688530971192
"tx260_1981_2010","y50",2016-06-03,32.973869962777
"tx260_1981_2010","y50",2016-06-04,33.0792014242658
"tx260_1981_2010","y50",2016-06-05,33.1848636968642
"tx260_1981_2010","y50",2016-06-06,33.2908657713028
"tx260_1981_2010","y50",2016-06-07,33.3970964578514
"tx260_1981_2010","y50",2016-06-08,33.5033448966182
"tx260_1981_2010","y50",2016-06-09,33.6093972394783
"tx260_1981_2010","y50",2016-06-10,33.7150396703144
"tx260_1981_2010","y50",2016-06-11,33.8200584078139
"tx260_1981_2010","y50",2016-06-12,33.9242397081735
"tx260_1981_2010","y50",2016-06-13,34.0273698677112
"tx260_1981_2010","y50",2016-06-14,34.1292352253865
"tx260_1981_2010","y50",2016-06-15,34.2296221652281
"tx260_1981_2010","y50",2016-06-16,34.328317118668
"tx260_1981_2010","y50",2016-06-17,34.4251065667826
"tx260_1981_2010","y50",2016-06-18,34.51977704244
"tx260_1981_2010","y50",2016-06-19,34.6121151323527
"tx260_1981_2010","y50",2016-06-20,34.701907479036
"tx260_1981_2010","y50",2016-06-21,34.7889407826702
"tx260_1981_2010","y50",2016-06-22,34.8730018028678
"tx260_1981_2010","y50",2016-06-23,34.953877360343
"tx260_1981_2010","y50",2016-06-24,35.0313543384851
"tx260_1981_2010","y50",2016-06-25,35.1052196848324
"tx260_1981_2010","y50",2016-06-26,35.1752604124489
"tx260_1981_2010","y50",2016-06-27,35.2412636012001
"tx260_1981_2010","y50",2016-06-28,35.3030163989292
"tx260_1981_2010","y50",2016-06-29,35.3603060225321
"tx260_1981_2010","y50",2016-06-30,35.4129197589297
"tx260_1981_2010","y50",2016-07-01,35.460644965938
"tx260_1981_2010","y50",2016-07-02,35.5032791034499
"tx260_1981_2010","y50",2016-07-03,35.5408504032516
"tx260_1981_2010","y50",2016-07-04,35.5736178695778
"tx260_1981_2010","y50",2016-07-05,35.6018506104049
"tx260_1981_2010","y50",2016-07-06,35.6258178073755
"tx260_1981_2010","y50",2016-07-07,35.6457887160302
"tx260_1981_2010","y50",2016-07-08,35.6620326659298
"tx260_1981_2010","y50",2016-07-09,35.6748190606665
"tx260_1981_2010","y50",2016-07-10,35.684417377763
"tx260_1981_2010","y50",2016-07-11,35.6910971684591
"tx260_1981_2010","y50",2016-07-12,35.6951280573837
"tx260_1981_2010","y50",2016-07-13,35.6967797421121
"tx260_1981_2010","y50",2016-07-14,35.6963219926067
"tx260_1981_2010","y50",2016-07-15,35.6940246505411
"tx260_1981_2010","y50",2016-07-16,35.6901576285049
"tx260_1981_2010","y50",2016-07-17,35.68499090909
"tx260_1981_2010","y50",2016-07-18,35.6787945438557
"tx260_1981_2010","y50",2016-07-19,35.6718386521726
"tx260_1981_2010","y50",2016-07-20,35.664393419944
"tx260_1981_2010","y50",2016-07-21,35.6567290982032
"tx260_1981_2010","y50",2016-07-22,35.6491160015863
"tx260_1981_2010","y50",2016-07-23,35.6418245066799
"tx260_1981_2010","y50",2016-07-24,35.6351250502411
"tx260_1981_2010","y50",2016-07-25,35.6292881272903
"tx260_1981_2010","y50",2016-07-26,35.6245842890761
"tx260_1981_2010","y50",2016-07-27,35.621284140909
"tx260_1981_2010","y50",2016-07-28,35.6196493589198
"tx260_1981_2010","y50",2016-07-29,35.6196449372468
"tx260_1981_2010","y50",2016-07-30,35.6208781825378
"tx260_1981_2010","y50",2016-07-31,35.6229349351113
"tx260_1981_2010","y50",2016-08-01,35.6254008547812
"tx260_1981_2010","y50",2016-08-02,35.6278614205262
"tx260_1981_2010","y50",2016-08-03,35.6299019304149
"tx260_1981_2010","y50",2016-08-04,35.6311075017889
"tx260_1981_2010","y50",2016-08-05,35.6310630717067
"tx260_1981_2010","y50",2016-08-06,35.6293533976505
"tx260_1981_2010","y50",2016-08-07,35.6255630584978
"tx260_1981_2010","y50",2016-08-08,35.6192764557613
"tx260_1981_2010","y50",2016-08-09,35.6100778150982
"tx260_1981_2010","y50",2016-08-10,35.5975511880918
"tx260_1981_2010","y50",2016-08-11,35.5812804543078
"tx260_1981_2010","y50",2016-08-12,35.5608493236263
"tx260_1981_2010","y50",2016-08-13,35.5358413388533
"tx260_1981_2010","y50",2016-08-14,35.5058398786122
"tx260_1981_2010","y50",2016-08-15,35.470428160518
"tx260_1981_2010","y50",2016-08-16,35.4291892446362
"tx260_1981_2010","y50",2016-08-17,35.3817060372282
"tx260_1981_2010","y50",2016-08-18,35.3275612947834
"tx260_1981_2010","y50",2016-08-19,35.2663376283431
"tx260_1981_2010","y50",2016-08-20,35.1976175081134
"tx260_1981_2010","y50",2016-08-21,35.1209832683722
"tx260_1981_2010","y50",2016-08-22,35.0360171126696
"tx260_1981_2010","y50",2016-08-23,34.9423076191311
"tx260_1981_2010","y50",2016-08-24,34.8397739046609
"tx260_1981_2010","y50",2016-08-25,34.7288160105826
"tx260_1981_2010","y50",2016-08-26,34.6098717781345
"tx260_1981_2010","y50",2016-08-27,34.4833789482771
"tx260_1981_2010","y50",2016-08-28,34.3497751686781
"tx260_1981_2010","y50",2016-08-29,34.2094980009982
"tx260_1981_2010","y50",2016-08-30,34.0629849284761
"tx260_1981_2010","y50",2016-08-31,33.9106733638138
"tx260_1981_2010","y50",2016-09-01,33.7530007554897
"tx260_1981_2010","y50",2016-09-02,33.5904056414077
"tx260_1981_2010","y50",2016-09-03,33.4233272600435
"tx260_1981_2010","y50",2016-09-04,33.2522048352815
"tx260_1981_2010","y50",2016-09-05,33.0774775697849
"tx260_1981_2010","y50",2016-09-06,32.8995846505854
"tx260_1981_2010","y50",2016-09-07,32.7189652546462
"tx260_1981_2010","y50",2016-09-08,32.5360585543976
"tx260_1981_2010","y50",2016-09-09,32.3513037232451
"tx260_1981_2010","y50",2016-09-10,32.1651399410466
"tx260_1981_2010","y50",2016-09-11,31.97800639956
"tx260_1981_2010","y50",2016-09-12,31.7903423078577
"tx260_1981_2010","y50",2016-09-13,31.6025868977092
"tx260_1981_2010","y50",2016-09-14,31.4151794289282
"tx260_1981_2010","y50",2016-09-15,31.2285591946854
"tx260_1981_2010","y50",2016-09-16,31.0431655267844
"tx260_1981_2010","y50",2016-09-17,30.8594378009002
"tx260_1981_2010","y50",2016-09-18,30.6778128815721
"tx260_1981_2010","y50",2016-09-19,30.4985046415265
"tx260_1981_2010","y50",2016-09-20,30.321334105373
"tx260_1981_2010","y50",2016-09-21,30.1460824805247
"tx260_1981_2010","y50",2016-09-22,29.9725311558976
"tx260_1981_2010","y50",2016-09-23,29.8004616952665
"tx260_1981_2010","y50",2016-09-24,29.6296558306331
"tx260_1981_2010","y50",2016-09-25,29.4598954556059
"tx260_1981_2010","y50",2016-09-26,29.2909626187946
"tx260_1981_2010","y50",2016-09-27,29.1226395172209
"tx260_1981_2010","y50",2016-09-28,28.9547084897459
"tx260_1981_2010","y50",2016-09-29,28.7869520105163
"tx260_1981_2010","y50",2016-09-30,28.6191526824313
"tx260_1981_2010","y50",2016-10-01,28.45109323063
"tx260_1981_2010","y50",2016-10-02,28.2825564960027
"tx260_1981_2010","y50",2016-10-03,28.1133254287259
"tx260_1981_2010","y50",2016-10-04,27.9431830818234
"tx260_1981_2010","y50",2016-10-05,27.7719126047538
"tx260_1981_2010","y50",2016-10-06,27.599297237027
"tx260_1981_2010","y50",2016-10-07,27.4251203018501
"tx260_1981_2010","y50",2016-10-08,27.2491651998036
"tx260_1981_2010","y50",2016-10-09,27.071215402551
"tx260_1981_2010","y50",2016-10-10,26.8910544465806
"tx260_1981_2010","y50",2016-10-11,26.7084659269827
"tx260_1981_2010","y50",2016-10-12,26.5232334912623
"tx260_1981_2010","y50",2016-10-13,26.3351408331892
"tx260_1981_2010","y50",2016-10-14,26.1439724291404
"tx260_1981_2010","y50",2016-10-15,25.9496449190011
"tx260_1981_2010","y50",2016-10-16,25.7523582308992
"tx260_1981_2010","y50",2016-10-17,25.5523489152842
"tx260_1981_2010","y50",2016-10-18,25.3498535387153
"tx260_1981_2010","y50",2016-10-19,25.1451086779573
"tx260_1981_2010","y50",2016-10-20,24.9383509141212
"tx260_1981_2010","y50",2016-10-21,24.7298168268507
"tx260_1981_2010","y50",2016-10-22,24.5197429885554
"tx260_1981_2010","y50",2016-10-23,24.3083659586919
"tx260_1981_2010","y50",2016-10-24,24.0959222780933
"tx260_1981_2010","y50",2016-10-25,23.882648463349
"tx260_1981_2010","y50",2016-10-26,23.6687810012343
"tx260_1981_2010","y50",2016-10-27,23.4545563431919
"tx260_1981_2010","y50",2016-10-28,23.2402108998658
"tx260_1981_2010","y50",2016-10-29,23.0259810356884
"tx260_1981_2010","y50",2016-10-30,22.8121030635209
"tx260_1981_2010","y50",2016-10-31,22.5988132393496
"tx260_1981_2010","y50",2016-11-01,22.3863477570372
"tx260_1981_2010","y50",2016-11-02,22.1749427431305
"tx260_1981_2010","y50",2016-11-03,21.9648342517248
"tx260_1981_2010","y50",2016-11-04,21.7562582593872
"tx260_1981_2010","y50",2016-11-05,21.5494506601374
"tx260_1981_2010","y50",2016-11-06,21.3446472604881
"tx260_1981_2010","y50",2016-11-07,21.142083774545
"tx260_1981_2010","y50",2016-11-08,20.9419958191675
"tx260_1981_2010","y50",2016-11-09,20.7446188146206
"tx260_1981_2010","y50",2016-11-10,20.5501400355841
